index,time,channel,amplitude
734,20.19395,c_724ch,-22.52644
735,20.30575,c_638ch,-29.12519
736,20.30575,c_718ch,-30.55058
737,20.3062,c_683ch,-22.56287
738,20.38025,c_22ch,-24.08548
739,20.3851,c_932ch,-27.1897
740,20.4322,c_90ch,-22.55273
741,20.45145,c_528ch,-27.30379
742,20.4518,c_660ch,-26.42153
743,20.45185,c_888ch,-24.2191
744,20.47275,c_576ch,-20.2507
745,20.4731,c_1020ch,-31.92533
746,20.4919,c_815ch,-26.34292
747,20.4955,c_724ch,-39.19348
748,20.4956,c_652ch,-26.47888
749,20.4958,c_396ch,-22.56815
750,20.50815,c_680ch,-23.76538
751,20.5326,c_886ch,-26.70901
752,20.5726,c_862ch,-22.39602
753,20.57265,c_909ch,-28.40015
754,20.57405,c_945ch,-21.65231
755,20.58415,c_43ch,-23.27681
756,20.6011,c_862ch,-24.92585
757,20.6445,c_576ch,-20.46683
758,20.7093,c_875ch,-24.90703
759,20.79125,c_874ch,-26.18281
760,20.81115,c_928ch,-21.14469
761,20.8112,c_868ch,-32.96817
762,20.82105,c_22ch,-23.06902
763,20.8242,c_611ch,-29.67599
764,20.88095,c_696ch,-28.24267
765,20.8876,c_793ch,-27.80726
766,20.949,c_853ch,-25.87592
767,20.94955,c_779ch,-27.83881
768,21.05545,c_933ch,-31.03758
769,21.0769,c_396ch,-17.24595
770,21.08985,c_933ch,-26.33011
771,21.19445,c_711ch,-21.49187
772,21.20145,c_385ch,-17.88505
773,21.20965,c_933ch,-30.40293
774,21.21645,c_1020ch,-23.41184
775,21.2993,c_385ch,-16.99288
776,21.33855,c_909ch,-33.71596
777,21.35325,c_906ch,-24.55303
778,21.376,c_724ch,-25.48924
779,21.4236,c_1016ch,-32.81566
780,21.42375,c_1020ch,-20.43983
781,21.42385,c_660ch,-24.19392
782,21.45675,c_876ch,-24.00835
783,21.49295,c_652ch,-23.64612
784,21.493,c_208ch,-26.69473
785,21.4931,c_872ch,-20.98414
786,21.4932,c_612ch,-32.32951
787,21.4932,c_672ch,-29.4868
788,21.4932,c_676ch,-17.14119
789,21.4932,c_680ch,-44.86458
790,21.49325,c_784ch,-44.91544
791,21.5608,c_528ch,-29.56679
792,21.5611,c_660ch,-29.69826
793,21.56115,c_888ch,-21.96585
794,21.56625,c_986ch,-25.36496
795,21.7349,c_528ch,-28.12428
796,21.73525,c_660ch,-33.8792
797,21.7584,c_153ch,-34.93157
798,21.7647,c_731ch,-21.23196
799,21.773,c_874ch,-21.94392
800,21.77875,c_755ch,-18.22184
801,21.85055,c_885ch,-22.52212
802,21.8889,c_724ch,-22.35785
803,21.89825,c_1020ch,-19.30767
804,21.9749,c_574ch,-21.05582
805,21.99975,c_621ch,-17.84268
806,22.182,c_99ch,-21.88814
807,22.214,c_933ch,-43.85375
808,22.21405,c_701ch,-23.83916
809,22.216,c_234ch,-21.73023
810,22.23905,c_862ch,-18.3446
811,22.2391,c_909ch,-27.8782
812,22.2424,c_708ch,-19.65137
813,22.2933,c_733ch,-34.50663
814,22.35355,c_552ch,-21.15622
815,22.35805,c_933ch,-30.61263
816,22.38815,c_862ch,-21.46606
817,22.38825,c_909ch,-21.64116
818,22.4089,c_906ch,-27.9817
819,22.41655,c_890ch,-26.64948
820,22.4166,c_991ch,-24.31772
821,22.46645,c_528ch,-28.48546
822,22.46675,c_660ch,-37.71183
823,22.47835,c_932ch,-17.85721
824,22.52825,c_924ch,-23.44425
825,22.57725,c_576ch,-22.91568
826,22.58305,c_78ch,-25.45024
827,22.6269,c_862ch,-23.60598
828,22.62695,c_909ch,-23.57566
829,22.6468,c_932ch,-21.89048
830,22.65675,c_652ch,-20.9576
831,22.65735,c_392ch,-26.26698
832,22.6885,c_396ch,-16.61029
833,22.707,c_392ch,-34.24168
834,22.7555,c_922ch,-22.09744
835,22.77045,c_153ch,-45.75325
836,22.7887,c_959ch,-27.56517
837,22.80255,c_986ch,-23.08328
838,22.85575,c_11ch,-28.11734
839,22.9627,c_731ch,-24.0694
840,22.9699,c_672ch,-27.46371
841,23.05495,c_385ch,-22.03705
842,23.0625,c_91ch,-26.21167
843,23.0652,c_837ch,-19.52371
844,23.09805,c_392ch,-23.14279
845,23.12275,c_638ch,-27.07442
846,23.12285,c_718ch,-33.12665
847,23.1505,c_78ch,-25.33421
848,23.15055,c_959ch,-30.24626
849,23.16125,c_909ch,-21.10721
850,23.167,c_853ch,-30.5731
851,23.16745,c_986ch,-26.66856
852,23.2173,c_684ch,-21.27458
853,23.2991,c_22ch,-19.07372
854,23.3023,c_611ch,-29.68132
855,23.3725,c_932ch,-19.99943
856,23.44165,c_532ch,-22.34741
857,23.4417,c_208ch,-32.99651
858,23.44195,c_612ch,-30.01316
859,23.44195,c_680ch,-35.24243
860,23.442,c_672ch,-25.58595
861,23.442,c_784ch,-47.59322
862,23.47645,c_793ch,-29.30765
863,23.4765,c_933ch,-25.39775
864,23.47655,c_701ch,-30.62833
865,23.50555,c_986ch,-25.77544
866,23.5155,c_731ch,-19.65193
867,23.53585,c_932ch,-29.75601
868,23.57005,c_528ch,-25.50435
869,23.57035,c_660ch,-41.19864
870,23.5704,c_888ch,-28.73021
871,23.57805,c_931ch,-24.57792
872,23.66305,c_22ch,-20.80018
873,23.7009,c_1008ch,-23.33343
874,23.7092,c_862ch,-31.74095
875,23.7806,c_686ch,-26.40632
876,23.7909,c_1020ch,-37.34876
877,23.85975,c_91ch,-22.57598
878,23.8664,c_742ch,-30.94006
879,23.8753,c_1001ch,-25.1811
880,23.8774,c_396ch,-18.5268
881,23.88825,c_862ch,-19.7697
882,23.8883,c_909ch,-25.7767
883,23.88995,c_719ch,-27.67549
884,23.9076,c_6ch,-21.64214
885,23.93075,c_719ch,-29.76367
886,23.9694,c_1001ch,-34.61275
887,23.97965,c_153ch,-50.01109
888,24.0218,c_889ch,-266.4776
889,24.0218,c_34ch,-119.7134
890,24.0218,c_215ch,-195.0426
891,24.0218,c_956ch,-230.9184
892,24.0218,c_58ch,-121.1258
893,24.0218,c_936ch,-134.7324
894,24.045,c_986ch,-23.31619
895,24.06795,c_754ch,-74.9316
896,24.14215,c_528ch,-22.91001
897,24.1425,c_660ch,-30.26185
898,24.1426,c_888ch,-28.28787
899,24.1845,c_932ch,-19.97545
900,24.19685,c_528ch,-22.28124
901,24.28725,c_629ch,-22.59926
902,24.30885,c_793ch,-26.93438
903,24.3089,c_933ch,-27.84714
904,24.30895,c_701ch,-28.38657
905,24.49905,c_733ch,-30.3867
906,24.60965,c_235ch,-26.53291
907,24.6714,c_911ch,-30.79898
908,24.67165,c_919ch,-30.15455
909,24.6717,c_2ch,-30.81985
910,24.69555,c_611ch,-27.94949
911,24.7193,c_153ch,-47.6991
912,24.7315,c_67ch,-26.49737
913,24.7315,c_1022ch,-23.01429
914,24.90715,c_803ch,-19.81464
915,24.97605,c_992ch,-18.84359
916,25.01055,c_933ch,-30.0633
917,25.04875,c_786ch,-22.7724
918,25.1672,c_78ch,-24.38737
919,25.1825,c_886ch,-31.0545
920,25.1918,c_933ch,-25.95678
921,25.1947,c_824ch,-25.40386
922,25.25375,c_912ch,-18.8361
923,25.2579,c_724ch,-36.31835
924,25.25805,c_652ch,-22.32313
925,25.2582,c_872ch,-20.7867
926,25.25875,c_970ch,-22.53217
927,25.26245,c_933ch,-27.95009
928,25.3141,c_701ch,-32.18077
929,25.33855,c_576ch,-25.68606
930,25.33895,c_1020ch,-19.55353
931,25.43065,c_964ch,-20.42175
932,25.5533,c_528ch,-29.74273
933,25.5536,c_660ch,-26.93126
934,25.59335,c_672ch,-26.09783
935,25.61585,c_713ch,-16.804
936,25.73585,c_933ch,-23.4473
937,25.7865,c_862ch,-25.46165
938,25.78655,c_909ch,-23.25242
939,25.83235,c_886ch,-29.16191
940,25.9052,c_646ch,-29.94434
941,25.9475,c_652ch,-22.89771
942,25.9481,c_392ch,-31.50016
943,26.02095,c_862ch,-20.66273
944,26.0242,c_699ch,-21.07337
945,26.05125,c_933ch,-35.58479
946,26.26715,c_153ch,-42.17824
947,26.2686,c_862ch,-23.0062
948,26.26865,c_909ch,-22.34274
949,26.2688,c_724ch,-28.50744
950,26.269,c_872ch,-20.43537
951,26.26905,c_933ch,-32.75454
952,26.2696,c_970ch,-19.44774
953,26.41645,c_90ch,-19.94521
954,26.42875,c_581ch,-28.58096
955,26.52835,c_528ch,-28.10757
956,26.5286,c_660ch,-39.03386
957,26.5287,c_888ch,-23.02015
958,26.5486,c_385ch,-18.82466
959,26.6,c_528ch,-22.436
960,26.60035,c_660ch,-31.39047
961,26.6733,c_986ch,-28.98276
962,26.70035,c_711ch,-22.00347
963,26.77725,c_932ch,-21.55001
964,26.7878,c_208ch,-36.80538
965,26.788,c_612ch,-28.32859
966,26.788,c_680ch,-44.05791
967,26.78805,c_672ch,-27.28915
968,26.7881,c_784ch,-41.1992
969,26.818,c_576ch,-25.10105
970,26.9096,c_724ch,-21.16509
971,26.91565,c_235ch,-25.56975
972,26.93515,c_22ch,-22.1404
973,26.93835,c_611ch,-33.2209
974,26.9822,c_978ch,-43.37929
975,27.0215,c_862ch,-28.64112
976,27.0216,c_909ch,-26.30758
977,27.05325,c_724ch,-24.91333
978,27.05375,c_876ch,-22.5565
979,27.1161,c_78ch,-25.85365
980,27.11615,c_959ch,-31.87774
981,27.16865,c_208ch,-32.81512
982,27.16885,c_680ch,-41.11792
983,27.1689,c_784ch,-37.04762
984,27.2943,c_385ch,-20.83885
985,27.30375,c_709ch,-20.84304
986,27.36245,c_711ch,-20.42809
987,27.42075,c_99ch,-26.40662
988,27.55795,c_528ch,-32.51027
989,27.5583,c_660ch,-34.02951
990,27.5632,c_235ch,-26.01256
991,27.56425,c_696ch,-26.78504
992,27.65575,c_78ch,-31.74484
993,27.6602,c_986ch,-28.47523
994,27.68405,c_932ch,-22.78509
995,27.78675,c_815ch,-24.39048
996,27.80365,c_724ch,-21.23376
997,27.80395,c_208ch,-24.35115
998,27.9664,c_1020ch,-23.26321
999,27.99395,c_798ch,-24.59719
1000,28.0021,c_79ch,-20.95466
1001,28.0288,c_78ch,-28.66639
1002,28.02885,c_959ch,-29.36648
1003,28.07375,c_532ch,-22.90759
1004,28.0753,c_853ch,-26.73487
1005,28.19495,c_874ch,-25.7037
1006,28.246,c_686ch,-27.7308
1007,28.30025,c_236ch,-25.58709
1008,28.35535,c_986ch,-24.39374
1009,28.40895,c_983ch,-28.71475
1010,28.43045,c_235ch,-26.18001
1011,28.4891,c_532ch,-22.84086
1012,28.50305,c_385ch,-20.41275
1013,28.50935,c_932ch,-35.3433
1014,28.57305,c_747ch,-30.50682
1015,28.66375,c_684ch,-21.77333
1016,28.89215,c_576ch,-23.87327
1017,28.8925,c_1020ch,-20.64522
1018,28.9776,c_392ch,-34.60752
1019,28.982,c_576ch,-23.39045
1020,28.9821,c_528ch,-29.20796
1021,28.9824,c_660ch,-33.70279
1022,29.0218,c_821ch,-254.6093
1023,29.0218,c_931ch,-240.0457
1024,29.0218,c_994ch,-969.2284
1025,29.0218,c_777ch,-303.7558
1026,29.0218,c_571ch,-314.3754
1027,29.0218,c_569ch,-265.0003
1028,29.0218,c_902ch,-301.2144
1029,29.06965,c_853ch,-29.50294
1030,29.17755,c_660ch,-38.41114
1031,29.17755,c_888ch,-19.45386
1032,29.2071,c_686ch,-30.753
1033,29.2072,c_886ch,-25.82159
1034,29.26875,c_578ch,-95.03249
1035,29.27045,c_385ch,-23.57167
1036,29.27245,c_932ch,-25.03582
1037,29.2764,c_811ch,-69.13286
1038,29.27705,c_862ch,-23.23004
1039,29.2782,c_734ch,-50.50088
1040,29.2782,c_754ch,-42.7717
1041,29.2786,c_734ch,-56.38217
1042,29.2786,c_754ch,-56.39661
1043,29.27865,c_811ch,-61.68707
1044,29.2921,c_903ch,-31.60764
1045,29.3905,c_392ch,-28.27839
1046,29.4887,c_208ch,-31.68034
1047,29.4887,c_532ch,-28.8757
1048,29.48885,c_872ch,-23.83871
1049,29.4889,c_612ch,-29.00081
1050,29.4889,c_680ch,-39.96376
1051,29.48895,c_672ch,-22.94432
1052,29.489,c_784ch,-48.26055
1053,29.54785,c_664ch,-36.33876
1054,29.60585,c_686ch,-28.28985
1055,29.63355,c_903ch,-39.93565
1056,29.6519,c_986ch,-20.16103
1057,29.6637,c_6ch,-23.01586
1058,29.6714,c_663ch,-22.93467
1059,29.67265,c_933ch,-35.30081
1060,29.6731,c_528ch,-24.89932
1061,29.68975,c_932ch,-19.89699
1062,29.70195,c_933ch,-31.91644
1063,29.71705,c_621ch,-22.85467
1064,29.7204,c_711ch,-24.94294
1065,29.7548,c_208ch,-22.41458
1066,29.7792,c_933ch,-30.24844
1067,29.7956,c_701ch,-36.99038
1068,29.8758,c_903ch,-26.64306
1069,29.90835,c_236ch,-24.42823
1070,30.04985,c_886ch,-23.9274
1071,30.1883,c_396ch,-19.94599
1072,30.2064,c_806ch,-16.9708
1073,30.2135,c_1020ch,-20.88628
1074,30.27835,c_959ch,-27.18656
1075,30.2827,c_853ch,-30.76156
1076,30.2831,c_986ch,-25.16125
1077,30.2876,c_903ch,-31.14234
1078,30.3093,c_771ch,-25.81359
1079,30.39525,c_895ch,-17.12468
1080,30.41685,c_731ch,-23.07611
1081,30.42375,c_874ch,-26.62366
1082,30.4414,c_1009ch,-28.87525
1083,30.469,c_743ch,-34.55151
1084,30.4691,c_111ch,-23.42615
1085,30.46915,c_35ch,-35.89749
1086,30.46915,c_243ch,-23.58091
1087,30.46915,c_993ch,-18.55148
1088,30.4751,c_385ch,-18.25204
1089,30.48745,c_977ch,-17.09774
1090,30.6675,c_396ch,-21.52289
1091,30.679,c_78ch,-24.55519
1092,30.68495,c_528ch,-23.23277
1093,30.6853,c_660ch,-27.56369
1094,30.68535,c_888ch,-20.32263
1095,30.7483,c_528ch,-23.62338
1096,30.7486,c_660ch,-25.32886
1097,30.91655,c_208ch,-21.89322
1098,31.01285,c_871ch,-21.04741
1099,31.03,c_868ch,-21.50842
1100,31.12095,c_153ch,-40.31643
1101,31.1817,c_532ch,-27.89952
1102,31.18175,c_652ch,-21.69188
1103,31.1818,c_208ch,-25.917
1104,31.182,c_612ch,-37.3057
1105,31.182,c_680ch,-35.02094
1106,31.18205,c_784ch,-34.86431
1107,31.25855,c_731ch,-22.61039
1108,31.26325,c_79ch,-21.18215
1109,31.27805,c_234ch,-20.81065
1110,31.2873,c_1016ch,-29.17929
1111,31.2874,c_1020ch,-22.75628
1112,31.28755,c_660ch,-24.38362
1113,31.3139,c_903ch,-30.93188
1114,31.3764,c_780ch,-20.99916
1115,31.60325,c_576ch,-29.45
1116,31.60365,c_1020ch,-25.23619
1117,31.60375,c_660ch,-19.91665
1118,31.65525,c_932ch,-23.37208
1119,31.70005,c_771ch,-21.70737
1120,31.8163,c_528ch,-30.50646
1121,31.8166,c_660ch,-27.46472
1122,31.81665,c_888ch,-21.06923
1123,31.88515,c_862ch,-28.46595
1124,31.95,c_903ch,-31.31177
1125,31.9685,c_1020ch,-19.84929
1126,32.0188,c_862ch,-19.90483
1127,32.17965,c_871ch,-24.69205
1128,32.2161,c_528ch,-28.61281
1129,32.2164,c_660ch,-30.23761
1130,32.21645,c_888ch,-31.60266
1131,32.43635,c_986ch,-28.66803
1132,32.4365,c_779ch,-22.31403
1133,32.4672,c_392ch,-23.98189
1134,32.5737,c_87ch,-18.07702
1135,32.574,c_528ch,-24.99398
1136,32.5798,c_711ch,-21.39907
1137,32.61195,c_392ch,-24.40961
1138,32.61625,c_1016ch,-31.30096
1139,32.6732,c_862ch,-17.96132
1140,32.67325,c_909ch,-20.9456
1141,32.71385,c_933ch,-29.68087
1142,32.7279,c_392ch,-32.05844
1143,32.7314,c_71ch,-15.79111
1144,32.73765,c_54ch,-122.4495
1145,32.74065,c_933ch,-31.68192
1146,32.7926,c_933ch,-30.29378
1147,32.8227,c_392ch,-27.767
1148,32.861,c_815ch,-23.09188
1149,32.9278,c_986ch,-29.03054
1150,32.93965,c_1011ch,-31.28156
1151,32.9397,c_662ch,-25.30309
1152,32.95445,c_385ch,-21.63622
1153,32.95875,c_153ch,-37.49494
1154,32.9833,c_909ch,-19.80199
1155,32.9914,c_633ch,-20.02108
1156,33.00925,c_392ch,-28.64791
1157,33.0105,c_236ch,-23.97417
1158,33.02725,c_581ch,-23.59321
1159,33.02725,c_694ch,-22.74233
1160,33.1684,c_686ch,-29.94046
1161,33.25915,c_1008ch,-26.82851
1162,33.329,c_724ch,-23.33098
1163,33.3668,c_91ch,-20.37106
1164,33.4029,c_1009ch,-23.86419
1165,33.4585,c_932ch,-30.37185
1166,33.5316,c_581ch,-22.59892
1167,33.5612,c_1020ch,-22.03308
1168,33.56135,c_660ch,-20.801
1169,33.65715,c_686ch,-31.98896
1170,33.65725,c_886ch,-25.15196
1171,33.66705,c_845ch,-18.9791
1172,33.73935,c_950ch,-20.76699
1173,33.7396,c_771ch,-22.37166
1174,33.7666,c_55ch,-25.1408
1175,33.7791,c_528ch,-34.5414
1176,33.7794,c_660ch,-33.46719
1177,33.87355,c_95ch,-18.35258
1178,33.92145,c_862ch,-25.98384
1179,33.92155,c_909ch,-23.07581
1180,33.9261,c_991ch,-23.3566
1181,34.0215,c_126ch,-171.5609
1182,34.0215,c_664ch,-203.5284
1183,34.0218,c_777ch,-300.623
1184,34.0218,c_569ch,-268.9184
1185,34.0218,c_958ch,-247.6118
1186,34.0218,c_902ch,-303.0059
1187,34.0218,c_931ch,-237.2104
1188,34.0218,c_821ch,-256.8203
1189,34.0218,c_994ch,-993.9825
1190,34.0218,c_571ch,-310.4692
1191,34.0302,c_528ch,-23.62173
1192,34.04055,c_552ch,-19.0367
1193,34.0878,c_385ch,-18.56087
1194,34.13655,c_528ch,-22.49081
1195,34.1713,c_236ch,-25.75686
1196,34.17205,c_903ch,-32.41958
1197,34.1759,c_686ch,-37.10443
1198,34.17595,c_886ch,-24.70676
1199,34.2529,c_54ch,-44.66977
1200,34.27035,c_932ch,-19.63049
1201,34.28825,c_883ch,-88.19677
1202,34.29485,c_576ch,-24.16299
1203,34.29675,c_778ch,-89.4243
1204,34.35035,c_862ch,-23.31673
1205,34.4396,c_78ch,-26.12585
1206,34.43965,c_959ch,-25.96372
1207,34.4411,c_1009ch,-20.82316
1208,34.4443,c_934ch,-23.73581
1209,34.4685,c_35ch,-21.37586
1210,34.5527,c_986ch,-24.13845
1211,34.58025,c_576ch,-21.51524
1212,34.5803,c_528ch,-28.02746
1213,34.58065,c_660ch,-31.30899
1214,34.67585,c_862ch,-26.08719
1215,34.69685,c_528ch,-25.42653
1216,34.6972,c_660ch,-24.27827
1217,34.73455,c_933ch,-27.61154
1218,34.73915,c_236ch,-23.08532
1219,34.8158,c_1020ch,-21.69269
1220,34.86825,c_91ch,-21.7496
1221,34.8918,c_909ch,-20.79305
1222,35.00795,c_790ch,-24.24082
1223,35.05035,c_724ch,-22.28581
1224,35.1018,c_959ch,-31.39255
1225,35.1076,c_991ch,-25.88543
1226,35.20785,c_911ch,-27.23342
1227,35.20815,c_919ch,-39.297
1228,35.2547,c_731ch,-26.46227
1229,35.32595,c_739ch,-21.72524
1230,35.38755,c_679ch,-21.50964
1231,35.4014,c_991ch,-27.05468
1232,35.4431,c_79ch,-22.10878
1233,35.48075,c_78ch,-31.10383
1234,35.57055,c_790ch,-23.08707
1235,35.63915,c_932ch,-24.26747
1236,35.6651,c_862ch,-30.63302
1237,35.7063,c_686ch,-32.89388
1238,35.70635,c_886ch,-24.10841
1239,35.71985,c_385ch,-21.5262
1240,35.94135,c_862ch,-21.82127
1241,35.9581,c_817ch,-21.29241
1242,35.95885,c_991ch,-29.99243
1243,35.9986,c_78ch,-21.56625
1244,35.99865,c_959ch,-30.99945
1245,36.01605,c_862ch,-28.21781
1246,36.01615,c_909ch,-23.54793
1247,36.01715,c_903ch,-27.26848
1248,36.0545,c_711ch,-28.74862
1249,36.11285,c_672ch,-25.70057
1250,36.1493,c_649ch,-23.86762
1251,36.14935,c_986ch,-30.02921
1252,36.1589,c_865ch,-25.35847
1253,36.1689,c_747ch,-30.01524
1254,36.21585,c_528ch,-26.35876
1255,36.2162,c_660ch,-24.37021
1256,36.2548,c_62ch,-18.08558
1257,36.26455,c_771ch,-23.03989
1258,36.29005,c_932ch,-19.33512
1259,36.34625,c_959ch,-30.85228
1260,36.3723,c_1016ch,-25.70451
1261,36.3725,c_660ch,-23.08834
1262,36.44565,c_236ch,-26.05448
1263,36.4685,c_799ch,-18.15421
1264,36.46855,c_678ch,-22.91562
1265,36.52995,c_946ch,-50.03182
1266,36.5415,c_991ch,-20.04223
1267,36.6016,c_235ch,-26.00319
1268,36.61655,c_886ch,-24.54965
1269,36.65225,c_392ch,-29.64262
1270,36.66885,c_874ch,-30.83095
1271,36.7067,c_817ch,-22.13804
1272,36.70745,c_991ch,-34.11468
1273,36.7089,c_385ch,-18.17806
1274,36.7297,c_919ch,-29.48509
1275,36.7298,c_2ch,-25.34237
1276,36.73435,c_862ch,-34.22623
1277,36.7344,c_909ch,-25.79549
1278,36.73995,c_528ch,-32.69681
1279,36.7403,c_660ch,-25.77845
1280,36.7403,c_888ch,-26.3451
1281,36.7542,c_4ch,-19.88317
1282,36.76655,c_652ch,-23.29582
1283,36.76715,c_392ch,-25.86833
1284,36.77765,c_950ch,-21.18612
1285,36.8004,c_724ch,-39.55262
1286,36.8009,c_656ch,-20.23264
1287,36.8035,c_862ch,-21.17457
1288,36.80355,c_909ch,-20.7558
1289,36.80655,c_903ch,-27.64064
1290,36.8655,c_27ch,-19.72015
1291,36.9442,c_392ch,-24.32178
1292,37.019,c_392ch,-23.65556
1293,37.0199,c_986ch,-20.90855
1294,37.03035,c_701ch,-30.64196
1295,37.06995,c_659ch,-20.17823
1296,37.1119,c_686ch,-27.97603
1297,37.21455,c_991ch,-25.87237
1298,37.2293,c_921ch,-26.98742
1299,37.28475,c_3ch,-20.32828
1300,37.31205,c_903ch,-27.01174
1301,37.3234,c_862ch,-18.87848
1302,37.39385,c_6ch,-24.24379
1303,37.3939,c_959ch,-26.62398
1304,37.4256,c_528ch,-25.31247
1305,37.42595,c_660ch,-38.46292
1306,37.426,c_888ch,-25.26432
1307,37.4854,c_991ch,-29.31304
1308,37.48555,c_890ch,-21.8371
1309,37.5367,c_885ch,-26.23527
1310,37.53775,c_751ch,-22.26025
1311,37.6041,c_911ch,-27.66436
1312,37.6044,c_919ch,-30.22879
1313,37.62035,c_933ch,-38.92137
1314,37.6413,c_576ch,-23.97657
1315,37.64865,c_903ch,-34.01361
1316,37.675,c_933ch,-27.58108
1317,37.69455,c_874ch,-27.29363
1318,37.69465,c_933ch,-23.51751
1319,37.80685,c_750ch,-22.15363
1320,37.84325,c_933ch,-24.69179
1321,37.89705,c_933ch,-30.4106
1322,37.90425,c_528ch,-20.94871
1323,37.98865,c_771ch,-21.88766
1324,38.0923,c_396ch,-16.19409
1325,38.0993,c_1009ch,-22.49932
1326,38.09945,c_385ch,-21.50459
1327,38.1624,c_991ch,-28.95161
1328,38.1772,c_959ch,-27.60817
1329,38.2316,c_652ch,-25.63216
1330,38.23225,c_392ch,-34.52254
1331,38.3175,c_991ch,-26.17303
1332,38.3618,c_724ch,-28.34674
1333,38.419,c_1009ch,-20.50248
1334,38.4254,c_652ch,-23.18048
1335,38.42595,c_392ch,-28.0401
1336,38.4466,c_678ch,-23.27905
1337,38.4467,c_991ch,-36.2869
1338,38.4675,c_576ch,-19.86794
1339,38.46795,c_1020ch,-24.65044
1340,38.48935,c_552ch,-23.38223
1341,38.5047,c_952ch,-21.41618
1342,38.5469,c_528ch,-22.93421
1343,38.5472,c_660ch,-32.10171
1344,38.5856,c_662ch,-21.2375
1345,38.5926,c_54ch,-112.3338
1346,38.6328,c_22ch,-21.46166
1347,38.643,c_528ch,-23.93892
1348,38.64335,c_660ch,-25.36881
1349,38.64875,c_83ch,-22.23173
1350,38.65205,c_967ch,-22.32999
1351,38.66,c_990ch,-21.69578
1352,38.7437,c_933ch,-36.05799
1353,38.7633,c_75ch,-25.02295
1354,38.7756,c_392ch,-23.8834
1355,38.81275,c_933ch,-28.39153
1356,38.88385,c_581ch,-32.68058
1357,38.91335,c_115ch,-25.93874
1358,38.936,c_991ch,-26.35613
1359,39.0215,c_126ch,-173.553
1360,39.0218,c_994ch,-990.2086
1361,39.0218,c_777ch,-294.7188
1362,39.0218,c_569ch,-266.1867
1363,39.0218,c_902ch,-290.5939
1364,39.0218,c_571ch,-301.122
1365,39.0218,c_958ch,-241.6675
1366,39.0218,c_931ch,-238.4645
1367,39.11095,c_552ch,-21.24118
1368,39.1567,c_821ch,-18.71912
1369,39.2052,c_604ch,-21.95271
1370,39.20545,c_696ch,-33.66024
1371,39.2417,c_17ch,-18.57186
1372,39.2716,c_578ch,-76.02209
1373,39.27645,c_727ch,-45.48099
1374,39.4808,c_1009ch,-19.90237
1375,39.5082,c_933ch,-32.42036
1376,39.55815,c_933ch,-28.60363
1377,39.5782,c_750ch,-24.70023
1378,39.5957,c_236ch,-27.66762
1379,39.63225,c_528ch,-25.56615
1380,39.6326,c_660ch,-31.27899
1381,39.63265,c_888ch,-22.88578
1382,39.65465,c_78ch,-25.22371
1383,39.6547,c_959ch,-35.75969
1384,39.667,c_909ch,-24.30473
1385,39.67025,c_817ch,-24.8775
1386,39.70605,c_991ch,-25.81378
1387,39.71545,c_1008ch,-23.34993
1388,39.7156,c_724ch,-23.40076
1389,39.8475,c_724ch,-35.3664
1390,39.85885,c_1020ch,-23.01222
1391,39.92425,c_793ch,-25.28699
1392,39.92435,c_701ch,-27.19856
1393,39.9872,c_711ch,-26.72372
1394,40.02265,c_810ch,-24.21179
1395,40.03455,c_528ch,-31.09989
1396,40.0349,c_660ch,-30.60801
1397,40.03495,c_888ch,-22.69112
1398,40.07235,c_78ch,-31.25936
1399,40.0724,c_959ch,-29.58883
1400,40.07615,c_711ch,-20.61757
1401,40.1092,c_22ch,-24.43854
1402,40.1358,c_549ch,-18.3355
1403,40.15435,c_724ch,-23.33526
1404,40.2042,c_991ch,-37.77982
1405,40.20515,c_959ch,-29.51453
1406,40.275,c_634ch,-16.40468
1407,40.4074,c_724ch,-28.95962
1408,40.40765,c_872ch,-24.57946
1409,40.4077,c_396ch,-16.85318
1410,40.40785,c_656ch,-19.52473
1411,40.41295,c_986ch,-23.77787
1412,40.42095,c_874ch,-22.81687
1413,40.43265,c_611ch,-37.18367
1414,40.4733,c_576ch,-16.12334
1415,40.4737,c_1020ch,-21.63307
1416,40.48955,c_236ch,-26.08746
1417,40.50285,c_396ch,-19.11579
1418,40.56135,c_528ch,-20.00483
1419,40.57115,c_532ch,-23.92931
1420,40.57115,c_652ch,-25.90946
1421,40.57145,c_680ch,-34.74704
1422,40.5715,c_612ch,-26.22073
1423,40.5715,c_784ch,-41.77576
1424,40.6178,c_593ch,-21.7718
1425,40.73725,c_392ch,-30.20011
1426,40.80855,c_686ch,-28.50919
1427,40.80865,c_886ch,-29.45927
1428,40.81635,c_1020ch,-18.59147
1429,40.90285,c_986ch,-24.55019
1430,40.9115,c_817ch,-21.98096
1431,40.9134,c_532ch,-25.00796
1432,40.91345,c_208ch,-28.80035
1433,40.91365,c_612ch,-29.07957
1434,40.91365,c_680ch,-32.53756
1435,40.91375,c_784ch,-38.51518
1436,40.95185,c_933ch,-31.03672
1437,40.9678,c_807ch,-23.58456
1438,41.0182,c_669ch,-136.7213
1439,41.0821,c_6ch,-20.24936
1440,41.105,c_933ch,-25.53692
1441,41.1377,c_731ch,-25.06451
1442,41.14985,c_862ch,-25.0585
1443,41.1707,c_933ch,-34.42318
1444,41.20115,c_933ch,-26.10002
1445,41.2043,c_1016ch,-26.11249
1446,41.26785,c_862ch,-21.54329
